Sample Number,DateTime GMT,Latitude,Longitude,Altitude_mASL,NumSats,GPSLevel,RC Connected,Fix,OffsetSeconds,DateTime UTC,OsdGeneralData:Yaw,OsdGeneralData:Pitch,OsdGeneralData:Roll,MrController:MotorState,MrController:TempLevel
737423990,2025-12-10 09:44:41,21.0394179,105.8054072,34.037,9,9,false,3D,162,2025-12-10T09:44:41Z,-933,0,9,<nil>,<nil>
737514411,2025-12-10 09:44:41,21.0394179,105.8054072,34.037,9,9,false,3D,162,2025-12-10T09:44:41Z,-933,0,9,<nil>,<nil>
737604310,2025-12-10 09:44:41,21.0394179,105.8054072,34.037,9,9,false,3D,162,2025-12-10T09:44:41Z,-933,0,9,<nil>,<nil>
737694214,2025-12-10 09:44:41,21.0394179,105.8054072,34.037,9,9,false,3D,162,2025-12-10T09:44:41Z,-933,0,9,<nil>,<nil>
737694537,2025-12-10 09:44:41,21.0394179,105.8054072,34.037,9,9,false,3D,162,2025-12-10T09:44:41Z,-934,2,3,<nil>,<nil>
737694678,2025-12-10 09:44:41,21.0394179,105.8054072,34.037,9,9,false,3D,162,2025-12-10T09:44:41Z,-934,2,3,<nil>,<nil>
739404518,2025-12-10 09:44:42,21.0394179,105.8054072,34.037,9,9,false,3D,163,2025-12-10T09:44:42Z,-934,2,3,<nil>,<nil>
739404831,2025-12-10 09:44:42,21.0394179,105.8054072,34.037,9,9,false,3D,163,2025-12-10T09:44:42Z,-934,2,3,<nil>,<nil>
739494147,2025-12-10 09:44:42,21.0394179,105.8054072,34.037,9,9,false,3D,163,2025-12-10T09:44:42Z,-934,2,3,<nil>,<nil>
739494480,2025-12-10 09:44:42,21.0394179,105.8054072,34.037,9,9,false,3D,163,2025-12-10T09:44:42Z,-1073,14,-8,<nil>,<nil>
739494622,2025-12-10 09:44:42,21.0394179,105.8054072,34.037,9,9,false,3D,163,2025-12-10T09:44:42Z,-1073,14,-8,<nil>,<nil>
739494684,2025-12-10 09:44:42,21.0394179,105.8054072,34.037,9,9,false,3D,163,2025-12-10T09:44:42Z,-1073,14,-8,<nil>,<nil>
739584095,2025-12-10 09:44:42,21.0394179,105.8054072,34.037,9,9,false,3D,163,2025-12-10T09:44:42Z,-1073,14,-8,<nil>,<nil>
739674150,2025-12-10 09:44:42,21.0394179,105.8054072,34.037,9,9,false,3D,163,2025-12-10T09:44:42Z,-1073,14,-8,<nil>,<nil>
739817831,2025-12-10 09:44:42,21.0394164,105.8054077,36.066,9,9,false,3D,163,2025-12-10T09:44:42Z,-1073,14,-8,<nil>,<nil>
739854734,2025-12-10 09:44:42,21.0394164,105.8054077,36.066,9,9,false,3D,163,2025-12-10T09:44:42Z,-1073,14,-8,<nil>,<nil>
741204332,2025-12-10 09:44:42,21.0394164,105.8054077,36.066,9,9,false,3D,163,2025-12-10T09:44:42Z,-1073,14,-8,<nil>,<nil>
741294363,2025-12-10 09:44:42,21.0394164,105.8054077,36.066,9,9,false,3D,163,2025-12-10T09:44:42Z,-1073,14,-8,<nil>,<nil>
741294679,2025-12-10 09:44:42,21.0394164,105.8054077,36.066,9,9,false,3D,163,2025-12-10T09:44:42Z,-1420,6,-17,<nil>,<nil>
741294815,2025-12-10 09:44:42,21.0394164,105.8054077,36.066,9,9,false,3D,163,2025-12-10T09:44:42Z,-1420,6,-17,<nil>,<nil>
741384097,2025-12-10 09:44:42,21.0394164,105.8054077,36.066,9,9,false,3D,163,2025-12-10T09:44:42Z,-1420,6,-17,<nil>,<nil>
741474055,2025-12-10 09:44:42,21.0394164,105.8054077,36.066,9,9,false,3D,163,2025-12-10T09:44:42Z,-1420,6,-17,<nil>,<nil>
741564078,2025-12-10 09:44:42,21.0394164,105.8054077,36.066,9,9,false,3D,163,2025-12-10T09:44:42Z,-1420,6,-17,<nil>,<nil>
741617303,2025-12-10 09:44:42,21.0394161,105.8054078,36.247,9,9,false,3D,163,2025-12-10T09:44:42Z,-1420,6,-17,<nil>,<nil>
741654294,2025-12-10 09:44:42,21.0394161,105.8054078,36.247,9,9,false,3D,163,2025-12-10T09:44:42Z,-1420,6,-17,<nil>,<nil>
742554465,2025-12-10 09:44:43,21.0394161,105.8054078,36.247,9,9,false,3D,164,2025-12-10T09:44:43Z,-1420,6,-17,<nil>,<nil>
742644395,2025-12-10 09:44:43,21.0394161,105.8054078,36.247,9,9,false,3D,164,2025-12-10T09:44:43Z,-1420,6,-17,<nil>,<nil>
742644705,2025-12-10 09:44:43,21.0394161,105.8054078,36.247,9,9,false,3D,164,2025-12-10T09:44:43Z,-1690,-4,-12,<nil>,<nil>
742824151,2025-12-10 09:44:43,21.0394161,105.8054078,36.247,9,9,false,3D,164,2025-12-10T09:44:43Z,-1690,-4,-12,<nil>,<nil>
743274104,2025-12-10 09:44:43,21.0394161,105.8054078,36.247,9,9,false,3D,164,2025-12-10T09:44:43Z,-1690,-4,-12,<nil>,<nil>
743363965,2025-12-10 09:44:43,21.0394161,105.8054078,36.247,9,9,false,3D,164,2025-12-10T09:44:43Z,-1690,-4,-12,<nil>,<nil>
743417177,2025-12-10 09:44:43,21.0394157,105.8054085,36.311,9,9,false,3D,164,2025-12-10T09:44:43Z,-1690,-4,-12,<nil>,<nil>
743454398,2025-12-10 09:44:43,21.0394157,105.8054085,36.311,9,9,false,3D,164,2025-12-10T09:44:43Z,-1690,-4,-12,<nil>,<nil>
743544130,2025-12-10 09:44:43,21.0394157,105.8054085,36.311,9,9,false,3D,164,2025-12-10T09:44:43Z,-1690,-4,-12,<nil>,<nil>
743544459,2025-12-10 09:44:43,21.0394157,105.8054085,36.311,9,9,false,3D,164,2025-12-10T09:44:43Z,1728,-3,-2,<nil>,<nil>
744804944,2025-12-10 09:44:43,21.0394157,105.8054085,36.311,9,9,false,3D,164,2025-12-10T09:44:43Z,1728,-3,-2,<nil>,<nil>
744894028,2025-12-10 09:44:43,21.0394157,105.8054085,36.311,9,9,false,3D,164,2025-12-10T09:44:43Z,1728,-3,-2,<nil>,<nil>
744894372,2025-12-10 09:44:43,21.0394157,105.8054085,36.311,9,9,false,3D,164,2025-12-10T09:44:43Z,1458,2,0,<nil>,<nil>
744894510,2025-12-10 09:44:43,21.0394157,105.8054085,36.311,9,9,false,3D,164,2025-12-10T09:44:43Z,1458,2,0,<nil>,<nil>
745074138,2025-12-10 09:44:43,21.0394157,105.8054085,36.311,9,9,false,3D,164,2025-12-10T09:44:43Z,1458,2,0,<nil>,<nil>
745614094,2025-12-10 09:44:43,21.0394157,105.8054085,36.311,9,9,false,3D,164,2025-12-10T09:44:43Z,1458,2,0,<nil>,<nil>
745704301,2025-12-10 09:44:43,21.0394157,105.8054085,36.311,9,9,false,3D,164,2025-12-10T09:44:43Z,1458,2,0,<nil>,<nil>
745793760,2025-12-10 09:44:43,21.0394157,105.8054085,36.311,9,9,false,3D,164,2025-12-10T09:44:43Z,1458,2,0,<nil>,<nil>
745794140,2025-12-10 09:44:43,21.0394157,105.8054085,36.311,9,9,false,3D,164,2025-12-10T09:44:43Z,1276,-1,-2,<nil>,<nil>
745794277,2025-12-10 09:44:43,21.0394157,105.8054085,36.311,9,9,false,3D,164,2025-12-10T09:44:43Z,1276,-1,-2,<nil>,<nil>
746514128,2025-12-10 09:44:43,21.0394157,105.8054085,36.311,9,9,false,3D,164,2025-12-10T09:44:43Z,1276,-1,-2,<nil>,<nil>
746604480,2025-12-10 09:44:43,21.0394157,105.8054085,36.311,9,9,false,3D,164,2025-12-10T09:44:43Z,1276,-1,-2,<nil>,<nil>
747504666,2025-12-10 09:44:44,21.0394157,105.8054085,36.311,9,9,false,3D,165,2025-12-10T09:44:44Z,1276,-1,-2,<nil>,<nil>
747594940,2025-12-10 09:44:44,21.0394157,105.8054085,36.311,9,9,false,3D,165,2025-12-10T09:44:44Z,1276,-1,-2,<nil>,<nil>
747595472,2025-12-10 09:44:44,21.0394157,105.8054085,36.311,9,9,false,3D,165,2025-12-10T09:44:44Z,916,-1,0,<nil>,<nil>
747595683,2025-12-10 09:44:44,21.0394157,105.8054085,36.311,9,9,false,3D,165,2025-12-10T09:44:44Z,916,-1,0,<nil>,<nil>
747684866,2025-12-10 09:44:44,21.0394157,105.8054085,36.311,9,9,false,3D,165,2025-12-10T09:44:44Z,916,-1,0,<nil>,<nil>
747774208,2025-12-10 09:44:44,21.0394157,105.8054085,36.311,9,9,false,3D,165,2025-12-10T09:44:44Z,916,-1,0,<nil>,<nil>
747894468,2025-12-10 09:44:44,21.0394141,105.8054093,36.352,9,9,false,3D,165,2025-12-10T09:44:44Z,916,-1,0,<nil>,<nil>
747954347,2025-12-10 09:44:44,21.0394141,105.8054093,36.352,9,9,false,3D,165,2025-12-10T09:44:44Z,916,-1,0,<nil>,<nil>
748764509,2025-12-10 09:44:44,21.0394141,105.8054093,36.352,9,9,false,3D,165,2025-12-10T09:44:44Z,916,-1,0,<nil>,<nil>
748828759,2025-12-10 09:44:44,21.0394138,105.8054094,36.362,9,9,false,3D,165,2025-12-10T09:44:44Z,916,-1,0,<nil>,<nil>
748854735,2025-12-10 09:44:44,21.0394138,105.8054094,36.362,9,9,false,3D,165,2025-12-10T09:44:44Z,916,-1,0,<nil>,<nil>
748944163,2025-12-10 09:44:44,21.0394138,105.8054094,36.362,9,9,false,3D,165,2025-12-10T09:44:44Z,916,-1,0,<nil>,<nil>
748944514,2025-12-10 09:44:44,21.0394138,105.8054094,36.362,9,9,false,3D,165,2025-12-10T09:44:44Z,781,-6,-1,<nil>,<nil>
749573978,2025-12-10 09:44:44,21.0394138,105.8054094,36.362,9,9,false,3D,165,2025-12-10T09:44:44Z,781,-6,-1,<nil>,<nil>
749664161,2025-12-10 09:44:44,21.0394138,105.8054094,36.362,9,9,false,3D,165,2025-12-10T09:44:44Z,781,-6,-1,<nil>,<nil>
749717306,2025-12-10 09:44:44,21.0394137,105.8054094,36.372,9,9,false,3D,165,2025-12-10T09:44:44Z,781,-6,-1,<nil>,<nil>
749754305,2025-12-10 09:44:44,21.0394137,105.8054094,36.372,9,9,false,3D,165,2025-12-10T09:44:44Z,781,-6,-1,<nil>,<nil>
749844061,2025-12-10 09:44:44,21.0394137,105.8054094,36.372,9,9,false,3D,165,2025-12-10T09:44:44Z,781,-6,-1,<nil>,<nil>
749844418,2025-12-10 09:44:44,21.0394137,105.8054094,36.372,9,9,false,3D,165,2025-12-10T09:44:44Z,773,-65,0,<nil>,<nil>
750617156,2025-12-10 09:44:44,21.0394135,105.8054094,36.395,9,9,false,3D,165,2025-12-10T09:44:44Z,773,-65,0,<nil>,<nil>
750654244,2025-12-10 09:44:44,21.0394135,105.8054094,36.395,9,9,false,3D,165,2025-12-10T09:44:44Z,773,-65,0,<nil>,<nil>
750834442,2025-12-10 09:44:44,21.0394135,105.8054094,36.395,9,9,false,3D,165,2025-12-10T09:44:44Z,773,-65,0,<nil>,<nil>
751104272,2025-12-10 09:44:44,21.0394135,105.8054094,36.395,9,9,false,3D,165,2025-12-10T09:44:44Z,773,-65,0,<nil>,<nil>
751194027,2025-12-10 09:44:44,21.0394135,105.8054094,36.395,9,9,false,3D,165,2025-12-10T09:44:44Z,773,-65,0,<nil>,<nil>
751194384,2025-12-10 09:44:44,21.0394135,105.8054094,36.395,9,9,false,3D,165,2025-12-10T09:44:44Z,771,-127,1,<nil>,<nil>
751194520,2025-12-10 09:44:44,21.0394135,105.8054094,36.395,9,9,false,3D,165,2025-12-10T09:44:44Z,771,-127,1,<nil>,<nil>
751284740,2025-12-10 09:44:44,21.0394135,105.8054094,36.395,9,9,false,3D,165,2025-12-10T09:44:44Z,771,-127,1,<nil>,<nil>
751463780,2025-12-10 09:44:45,21.0394135,105.8054094,36.395,9,9,false,3D,166,2025-12-10T09:44:45Z,771,-127,1,<nil>,<nil>
751517731,2025-12-10 09:44:45,21.0394136,105.8054098,36.394,8,9,false,3D,166,2025-12-10T09:44:45Z,771,-127,1,<nil>,<nil>
751554557,2025-12-10 09:44:45,21.0394136,105.8054098,36.394,8,9,false,3D,166,2025-12-10T09:44:45Z,771,-127,1,<nil>,<nil>
751644485,2025-12-10 09:44:45,21.0394136,105.8054098,36.394,8,9,false,3D,166,2025-12-10T09:44:45Z,771,-127,1,<nil>,<nil>
751644806,2025-12-10 09:44:45,21.0394136,105.8054098,36.394,8,8,false,3D,166,2025-12-10T09:44:45Z,770,-141,1,<nil>,<nil>
752004506,2025-12-10 09:44:45,21.0394136,105.8054098,36.394,8,8,false,3D,166,2025-12-10T09:44:45Z,770,-141,1,<nil>,<nil>
752094746,2025-12-10 09:44:45,21.0394136,105.8054098,36.394,8,8,false,3D,166,2025-12-10T09:44:45Z,770,-141,1,<nil>,<nil>
752095167,2025-12-10 09:44:45,21.0394136,105.8054098,36.394,8,8,false,3D,166,2025-12-10T09:44:45Z,770,-154,1,<nil>,<nil>
752095389,2025-12-10 09:44:45,21.0394136,105.8054098,36.394,8,8,false,3D,166,2025-12-10T09:44:45Z,770,-154,1,<nil>,<nil>
752184905,2025-12-10 09:44:45,21.0394136,105.8054098,36.394,8,8,false,3D,166,2025-12-10T09:44:45Z,770,-154,1,<nil>,<nil>
752364072,2025-12-10 09:44:45,21.0394136,105.8054098,36.394,8,8,false,3D,166,2025-12-10T09:44:45Z,770,-154,1,<nil>,<nil>
752428772,2025-12-10 09:44:45,21.0394138,105.805411,36.41,9,8,false,3D,166,2025-12-10T09:44:45Z,770,-154,1,<nil>,<nil>
752454483,2025-12-10 09:44:45,21.0394138,105.805411,36.41,9,8,false,3D,166,2025-12-10T09:44:45Z,770,-154,1,<nil>,<nil>
752544053,2025-12-10 09:44:45,21.0394138,105.805411,36.41,9,8,false,3D,166,2025-12-10T09:44:45Z,770,-154,1,<nil>,<nil>
752544415,2025-12-10 09:44:45,21.0394138,105.805411,36.41,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-168,2,<nil>,<nil>
752904406,2025-12-10 09:44:45,21.0394138,105.805411,36.41,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-168,2,<nil>,<nil>
752904744,2025-12-10 09:44:45,21.0394138,105.805411,36.41,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-168,2,<nil>,<nil>
752994095,2025-12-10 09:44:45,21.0394138,105.805411,36.41,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-168,2,<nil>,<nil>
752994449,2025-12-10 09:44:45,21.0394138,105.805411,36.41,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-185,3,<nil>,<nil>
752994606,2025-12-10 09:44:45,21.0394138,105.805411,36.41,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-185,3,<nil>,<nil>
752994672,2025-12-10 09:44:45,21.0394138,105.805411,36.41,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-185,3,<nil>,<nil>
753084154,2025-12-10 09:44:45,21.0394138,105.805411,36.41,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-185,3,<nil>,<nil>
753174443,2025-12-10 09:44:45,21.0394138,105.805411,36.41,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-185,3,<nil>,<nil>
754163890,2025-12-10 09:44:45,21.0394138,105.805411,36.41,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-185,3,<nil>,<nil>
754228759,2025-12-10 09:44:45,21.0394152,105.8054158,36.372,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-185,3,<nil>,<nil>
754254349,2025-12-10 09:44:45,21.0394152,105.8054158,36.372,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-185,3,<nil>,<nil>
754344038,2025-12-10 09:44:45,21.0394152,105.8054158,36.372,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-185,3,<nil>,<nil>
754344362,2025-12-10 09:44:45,21.0394152,105.8054158,36.372,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-197,2,<nil>,<nil>
754704310,2025-12-10 09:44:45,21.0394152,105.8054158,36.372,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-197,2,<nil>,<nil>
754794351,2025-12-10 09:44:45,21.0394152,105.8054158,36.372,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-197,2,<nil>,<nil>
754794680,2025-12-10 09:44:45,21.0394152,105.8054158,36.372,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-185,-1,<nil>,<nil>
754794819,2025-12-10 09:44:45,21.0394152,105.8054158,36.372,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-185,-1,<nil>,<nil>
754884219,2025-12-10 09:44:45,21.0394152,105.8054158,36.372,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-185,-1,<nil>,<nil>
754974034,2025-12-10 09:44:45,21.0394152,105.8054158,36.372,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-185,-1,<nil>,<nil>
755064124,2025-12-10 09:44:45,21.0394152,105.8054158,36.372,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-185,-1,<nil>,<nil>
755128771,2025-12-10 09:44:45,21.0394165,105.8054197,36.382,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-185,-1,<nil>,<nil>
755189832,2025-12-10 09:44:45,21.0394165,105.8054197,36.382,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-185,-1,<nil>,<nil>
755244139,2025-12-10 09:44:45,21.0394165,105.8054197,36.382,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-185,-1,<nil>,<nil>
755244482,2025-12-10 09:44:45,21.0394165,105.8054197,36.382,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-171,2,<nil>,<nil>
755244616,2025-12-10 09:44:45,21.0394165,105.8054197,36.382,9,9,false,3D,166,2025-12-10T09:44:45Z,770,-171,2,<nil>,<nil>
756414186,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,770,-171,2,<nil>,<nil>
756504439,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,770,-171,2,<nil>,<nil>
756595173,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,770,-171,2,<nil>,<nil>
756595661,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,771,-156,2,<nil>,<nil>
756595863,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,771,-156,2,<nil>,<nil>
757313941,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,771,-156,2,<nil>,<nil>
757404222,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,771,-156,2,<nil>,<nil>
757404566,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,771,-156,2,<nil>,<nil>
757584170,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,771,-156,2,<nil>,<nil>
758214069,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,771,-156,2,<nil>,<nil>
758304387,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,771,-156,2,<nil>,<nil>
758484177,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,771,-156,2,<nil>,<nil>
758934158,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,771,-156,2,<nil>,<nil>
759023877,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,771,-156,2,<nil>,<nil>
759204081,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,771,-156,2,<nil>,<nil>
759654676,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,771,-156,2,<nil>,<nil>
759743881,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,771,-156,2,<nil>,<nil>
759744262,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,772,-153,2,<nil>,<nil>
759744400,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,772,-153,2,<nil>,<nil>
759924269,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,772,-153,2,<nil>,<nil>
760284269,2025-12-10 09:44:46,21.0394165,105.8054197,36.382,9,9,false,3D,167,2025-12-10T09:44:46Z,772,-153,2,<nil>,<nil>
760374133,2025-12-10 09:44:47,21.0394165,105.8054197,36.382,9,9,false,3D,168,2025-12-10T09:44:47Z,772,-153,2,<nil>,<nil>
760464195,2025-12-10 09:44:47,21.0394165,105.8054197,36.382,9,9,false,3D,168,2025-12-10T09:44:47Z,772,-153,2,<nil>,<nil>
760528787,2025-12-10 09:44:47,21.0394281,105.8054585,36.376,9,9,false,3D,168,2025-12-10T09:44:47Z,772,-153,2,<nil>,<nil>
760554095,2025-12-10 09:44:47,21.0394281,105.8054585,36.376,9,9,false,3D,168,2025-12-10T09:44:47Z,772,-153,2,<nil>,<nil>
761429298,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,772,-153,2,<nil>,<nil>
761454052,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,772,-153,2,<nil>,<nil>
761544377,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,772,-153,2,<nil>,<nil>
761544725,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,770,13,-2,<nil>,<nil>
761634222,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,770,13,-2,<nil>,<nil>
761723992,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,770,13,-2,<nil>,<nil>
761814203,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,770,13,-2,<nil>,<nil>
761904220,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,770,13,-2,<nil>,<nil>
761904571,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,770,13,-2,<nil>,<nil>
763254224,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,770,13,-2,<nil>,<nil>
763343854,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,770,13,-2,<nil>,<nil>
763344226,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,773,189,4,<nil>,<nil>
763434165,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,773,189,4,<nil>,<nil>
763523921,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,773,189,4,<nil>,<nil>
763613761,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,773,189,4,<nil>,<nil>
763704396,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,773,189,4,<nil>,<nil>
763793915,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,773,189,4,<nil>,<nil>
763794290,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,772,197,-4,<nil>,<nil>
763794426,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,772,197,-4,<nil>,<nil>
764604417,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,772,197,-4,<nil>,<nil>
764694387,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,772,197,-4,<nil>,<nil>
764694715,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,769,205,14,<nil>,<nil>
764694850,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,769,205,14,<nil>,<nil>
764784491,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,769,205,14,<nil>,<nil>
764874143,2025-12-10 09:44:47,21.0394306,105.8054671,36.368,9,9,false,3D,168,2025-12-10T09:44:47Z,769,205,14,<nil>,<nil>
764963870,2025-12-10 09:44:48,21.0394306,105.8054671,36.368,9,9,false,3D,169,2025-12-10T09:44:48Z,769,205,14,<nil>,<nil>
765054552,2025-12-10 09:44:48,21.0394306,105.8054671,36.368,9,9,false,3D,169,2025-12-10T09:44:48Z,769,205,14,<nil>,<nil>
765954382,2025-12-10 09:44:48,21.0394306,105.8054671,36.368,9,9,false,3D,169,2025-12-10T09:44:48Z,769,205,14,<nil>,<nil>
766044018,2025-12-10 09:44:48,21.0394306,105.8054671,36.368,9,9,false,3D,169,2025-12-10T09:44:48Z,769,205,14,<nil>,<nil>
766044354,2025-12-10 09:44:48,21.0394306,105.8054671,36.368,9,9,false,3D,169,2025-12-10T09:44:48Z,770,76,17,<nil>,<nil>
766134420,2025-12-10 09:44:48,21.0394306,105.8054671,36.368,9,9,false,3D,169,2025-12-10T09:44:48Z,770,76,17,<nil>,<nil>
766224071,2025-12-10 09:44:48,21.0394306,105.8054671,36.368,9,9,false,3D,169,2025-12-10T09:44:48Z,770,76,17,<nil>,<nil>
766313861,2025-12-10 09:44:48,21.0394306,105.8054671,36.368,9,9,false,3D,169,2025-12-10T09:44:48Z,770,76,17,<nil>,<nil>
766404503,2025-12-10 09:44:48,21.0394306,105.8054671,36.368,9,9,false,3D,169,2025-12-10T09:44:48Z,770,76,17,<nil>,<nil>
766404821,2025-12-10 09:44:48,21.0394306,105.8054671,36.368,9,9,false,3D,169,2025-12-10T09:44:48Z,770,76,17,<nil>,<nil>
767214141,2025-12-10 09:44:48,21.0394306,105.8054671,36.368,9,9,false,3D,169,2025-12-10T09:44:48Z,770,76,17,<nil>,<nil>
767304367,2025-12-10 09:44:48,21.0394306,105.8054671,36.368,9,9,false,3D,169,2025-12-10T09:44:48Z,770,76,17,<nil>,<nil>
767393870,2025-12-10 09:44:48,21.0394306,105.8054671,36.368,9,9,false,3D,169,2025-12-10T09:44:48Z,770,76,17,<nil>,<nil>
767394238,2025-12-10 09:44:48,21.0394306,105.8054671,36.368,9,11,false,3D,169,2025-12-10T09:44:48Z,772,47,1,<nil>,<nil>
767394386,2025-12-10 09:44:48,21.0394306,105.8054671,36.368,9,11,false,3D,169,2025-12-10T09:44:48Z,772,47,1,<nil>,<nil>
767754830,2025-12-10 09:44:48,21.0394306,105.8054671,36.368,9,11,false,3D,169,2025-12-10T09:44:48Z,772,47,1,<nil>,<nil>
767844003,2025-12-10 09:44:48,21.0394306,105.8054671,36.368,9,11,false,3D,169,2025-12-10T09:44:48Z,772,47,1,<nil>,<nil>
