Sample Number,DateTime GMT,Latitude,Longitude,Altitude_mASL,NumSats,GPSLevel,RC Connected,Fix,OffsetSeconds,DateTime UTC,RecordType,TickNo,DateRaw,TimeRaw,hDOP,pDOP,hAcc,sAcc,VelN_mps,VelE_mps,VelD_mps,Source
1126858192,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1878096,<nil>,2064,1126858192,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1126959942,<nil>,21.0393935,105.8055258,0.00,<nil>,5,<nil>,true,1878266,<nil>,12,1126959942,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
1126971686,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1878286,<nil>,10086,1126971686,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1127110531,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1878517,<nil>,20325,1127110531,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1127220013,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1878700,<nil>,20313,1127220013,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1127384136,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1878973,<nil>,20301,1127384136,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1127409850,<nil>,21.0393935,105.8055258,0.00,<nil>,5,<nil>,true,1879016,<nil>,12,1127409850,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
1127410005,<nil>,21.0393935,105.8055258,0.00,<nil>,5,<nil>,true,1879016,<nil>,12,1127410005,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
1127410076,<nil>,21.0393935,105.8055258,0.00,<nil>,5,<nil>,true,1879016,<nil>,12,1127410076,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
1127476513,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1879127,<nil>,20313,1127476513,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1127579676,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1879299,<nil>,20312,1127579676,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1127744046,<nil>,21.0393936,105.8055267,22.17,7,2,<nil>,true,1879573,2025-12-10T09:46:06Z,2096,1127744046,20251210,94606,165.000,328.000,3.000,1340.000,-0.020,0.010,0.120,v3
1127816051,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1879693,<nil>,20301,1127816051,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1127860220,<nil>,21.0393935,105.8055259,0.00,<nil>,5,<nil>,true,1879767,<nil>,12,1127860220,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
1127923177,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1879871,<nil>,1305,1127923177,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1128016331,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1880027,<nil>,20301,1128016331,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1128115197,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1880191,<nil>,20312,1128115197,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1128212235,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1880353,<nil>,20313,1128212235,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1128309927,<nil>,21.0393934,105.8055259,0.00,<nil>,5,<nil>,true,1880516,<nil>,12,1128309927,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
1128310068,<nil>,21.0393934,105.8055259,0.00,<nil>,5,<nil>,true,1880516,<nil>,12,1128310068,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
1128317872,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1880529,<nil>,20301,1128317872,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1128511201,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1880852,<nil>,20312,1128511201,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1128621814,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1881036,<nil>,20313,1128621814,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1128644192,<nil>,21.0393935,105.8055268,22.17,7,2,<nil>,true,1881073,2025-12-10T09:46:06Z,2096,1128644192,20251210,94606,165.000,328.000,3.000,1345.000,-0.020,0.000,0.100,v3
1128759930,<nil>,21.0393934,105.8055259,0.00,<nil>,5,<nil>,true,1881266,<nil>,12,1128759930,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
1128794702,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1881324,<nil>,20312,1128794702,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1128890626,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1881484,<nil>,1307,1128890626,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1129005984,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1881676,<nil>,20300,1129005984,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1129134446,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1881890,<nil>,20312,1129134446,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1129210034,<nil>,21.0393934,105.8055260,0.00,<nil>,5,<nil>,true,1882016,<nil>,12,1129210034,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
1129210173,<nil>,21.0393934,105.8055260,0.00,<nil>,5,<nil>,true,1882016,<nil>,12,1129210173,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
1129225812,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1882043,<nil>,20324,1129225812,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1129319079,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1882198,<nil>,1305,1129319079,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1129406861,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1882344,<nil>,20301,1129406861,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1129527957,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1882546,<nil>,20300,1129527957,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1129544544,<nil>,21.0393935,105.8055269,22.15,7,2,<nil>,true,1882574,2025-12-10T09:46:06Z,2096,1129544544,20251210,94606,165.000,328.000,3.000,1351.000,0.010,0.010,0.090,v3
1129625951,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1882709,<nil>,2064,1129625951,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1129660043,<nil>,21.0393933,105.8055260,0.00,<nil>,5,<nil>,true,1882766,<nil>,12,1129660043,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
1129660187,<nil>,21.0393933,105.8055260,0.00,<nil>,5,<nil>,true,1882766,<nil>,12,1129660187,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
1129721862,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1882869,<nil>,20301,1129721862,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1129822937,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1883038,<nil>,20312,1129822937,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1129922054,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1883203,<nil>,20301,1129922054,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1130202914,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1883671,<nil>,2267,1130202914,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1130288832,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1883814,<nil>,20301,1130288832,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1130393753,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1883989,<nil>,1712,1130393753,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1130444091,<nil>,21.0393934,105.8055270,22.14,7,2,<nil>,true,1884073,2025-12-10T09:46:06Z,2096,1130444091,20251210,94606,165.000,328.000,3.000,1357.000,0.020,-0.010,0.080,v3
1130624301,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1884373,<nil>,20313,1130624301,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1130725013,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1884541,<nil>,20300,1130725013,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1130830935,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1884718,<nil>,20312,1130830935,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1130935657,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1884892,<nil>,20350,1130935657,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
1131010048,<nil>,21.0393933,105.8055262,0.00,<nil>,5,<nil>,true,1885016,<nil>,12,1131010048,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
1131010187,<nil>,21.0393933,105.8055262,0.00,<nil>,5,<nil>,true,1885016,<nil>,12,1131010187,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
